window_start_time,window_end_time,vehicle_1,vehicle_2,vehicle_1_group,vehicle_2_group,vehicle_1_arrival_time_s,vehicle_2_arrival_time_s,arrival_time_difference_s,vehicle_1_arrival_step,vehicle_2_arrival_step,vehicle_1_min_distance_to_intersection_m,vehicle_2_min_distance_to_intersection_m,vehicle_1_real_arrival_time_s,vehicle_2_real_arrival_time_s,real_arrival_time_difference_s,vehicle_1_real_arrival_step,vehicle_2_real_arrival_step,vehicle_1_real_min_distance_to_intersection_m,vehicle_2_real_min_distance_to_intersection_m,arrival_risk_level
1210.7,1212.6,targeted_241,targeted_242,targeted,targeted,1212.7,,,1.0,,3.8727,48.4813,1212.7,,,1.0,,3.8022,49.7269,SAFE
1210.9,1212.8,targeted_241,targeted_242,targeted,targeted,1212.9,,,1.0,,3.903,46.8166,1212.9,,,1.0,,3.8022,47.5745,SAFE
1211.1,1213.0,targeted_241,targeted_242,targeted,targeted,1213.1,,,1.0,,4.5201,45.4524,1213.1,,,1.0,,4.2259,45.3598,SAFE
1211.3,1213.2,targeted_241,targeted_242,targeted,targeted,1213.3,,,1.0,,5.6262,43.2926,1213.3,,,1.0,,4.8293,43.1169,SAFE
1211.5,1213.4,targeted_241,targeted_242,targeted,targeted,1213.5,,,1.0,,6.0993,42.148,1213.5,,,1.0,,5.5879,40.9941,SAFE
1211.7,1213.6,targeted_241,targeted_242,targeted,targeted,1213.7,,,1.0,,6.2784,40.3826,1213.7,,,1.0,,6.3509,39.0128,SAFE
1211.9,1213.8,targeted_241,targeted_242,targeted,targeted,1213.9,,,1.0,,6.4386,37.8515,1213.9,,,1.0,,7.114,37.1531,SAFE
1212.1,1214.0,targeted_241,targeted_242,targeted,targeted,1214.1,,,1.0,,7.4555,35.8778,1214.1,,,1.0,,7.9503,35.4249,SAFE
1212.3,1214.2,targeted_241,targeted_242,targeted,targeted,1214.3,,,1.0,,8.4657,34.2676,1214.3,,,1.0,,8.8617,33.7971,SAFE
1212.5,1214.4,targeted_241,targeted_242,targeted,targeted,1214.5,,,1.0,,9.0716,32.6499,1214.5,,,1.0,,9.8693,32.2924,SAFE
1212.7,1214.6,targeted_241,targeted_242,targeted,targeted,,,,,,10.6497,30.7182,,,,,,10.9622,30.9064,SAFE
1212.9,1214.8,targeted_241,targeted_242,targeted,targeted,,,,,,12.2079,28.4612,,,,,,12.1382,29.6336,SAFE
1213.1,1215.0,targeted_241,targeted_242,targeted,targeted,,,,,,13.624,26.5885,,,,,,13.3983,28.4612,SAFE
1213.3,1215.2,targeted_241,targeted_242,targeted,targeted,,,,,,14.8812,24.3239,,,,,,14.7417,27.4006,SAFE
1213.5,1215.4,targeted_241,targeted_242,targeted,targeted,,,,,,16.2314,21.8021,,,,,,16.1769,26.429,SAFE
1213.7,1215.6,targeted_241,targeted_242,targeted,targeted,,,,,,17.9722,19.4206,,,,,,17.6839,25.5508,SAFE
1213.9,1215.8,targeted_241,targeted_242,targeted,targeted,,,,,,19.4823,16.3597,,,,,,19.2932,24.7715,SAFE
1240.1,1242.0,targeted_247,targeted_248,targeted,targeted,1242.1,,,1.0,,7.4195,54.6103,1242.1,,,1.0,,7.5262,55.084,SAFE
1240.3,1242.2,targeted_247,targeted_248,targeted,targeted,1242.3,,,1.0,,7.6105,52.0552,1242.3,,,1.0,,7.5262,52.991,SAFE
1240.5,1242.4,targeted_247,targeted_248,targeted,targeted,1242.5,,,1.0,,7.8159,50.9094,1242.5,,,1.0,,7.5262,50.8286,SAFE
1240.7,1242.6,targeted_247,targeted_248,targeted,targeted,1242.7,,,1.0,,8.096,48.3217,1242.7,,,1.0,,7.5262,48.5941,SAFE
1240.9,1242.8,targeted_247,targeted_248,targeted,targeted,1242.9,,,1.0,,7.7597,47.0063,1242.9,,,1.0,,7.5262,46.2904,SAFE
1241.1,1243.0,targeted_247,targeted_248,targeted,targeted,1243.1,,,1.0,,7.7985,45.78,1243.1,,,1.0,,7.5262,43.8947,SAFE
1241.3,1243.2,targeted_247,targeted_248,targeted,targeted,1243.3,,,1.0,,7.714,43.4569,1243.3,,,1.0,,7.5262,41.4085,SAFE
1241.5,1243.4,targeted_247,targeted_248,targeted,targeted,1243.5,,,1.0,,7.6183,41.0395,1243.5,,,1.0,,7.5262,38.8417,SAFE
1241.7,1243.6,targeted_247,targeted_248,targeted,targeted,1243.7,,,1.0,,7.5661,39.1315,1243.7,,,1.0,,7.5262,36.1928,SAFE
1241.9,1243.8,targeted_247,targeted_248,targeted,targeted,1243.9,,,1.0,,7.5598,36.3022,1243.9,,,1.0,,7.5262,33.4747,SAFE
1242.1,1244.0,targeted_247,targeted_248,targeted,targeted,1244.1,,,1.0,,7.5794,34.2652,1244.1,,,1.0,,7.5262,30.8159,SAFE
1242.3,1244.2,targeted_247,targeted_248,targeted,targeted,1244.3,,,1.0,,7.6061,33.3427,1244.3,,,1.0,,7.5262,28.3396,SAFE
1242.5,1244.4,targeted_247,targeted_248,targeted,targeted,1244.5,,,1.0,,7.627,30.7107,1244.5,,,1.0,,7.5262,26.0458,SAFE
1242.7,1244.6,targeted_247,targeted_248,targeted,targeted,1244.7,,,1.0,,7.6349,27.989,1244.7,,,1.0,,7.5262,23.9131,SAFE
1242.9,1244.8,targeted_247,targeted_248,targeted,targeted,1244.9,,,1.0,,7.6359,26.177,1244.9,,,1.0,,7.5262,21.9728,SAFE
1243.1,1245.0,targeted_247,targeted_248,targeted,targeted,1245.1,,,1.0,,7.6359,23.7768,1245.1,,,1.0,,7.5262,20.2036,SAFE
1243.3,1245.2,targeted_247,targeted_248,targeted,targeted,1245.3,,,1.0,,7.6359,21.831,1245.3,,,1.0,,7.5262,18.6168,SAFE
1243.5,1245.4,targeted_247,targeted_248,targeted,targeted,1245.5,,,1.0,,7.6359,19.2791,1245.5,,,1.0,,7.5262,17.2012,SAFE
1243.7,1245.6,targeted_247,targeted_248,targeted,targeted,1245.7,,,1.0,,7.6359,17.1461,1245.7,,,1.0,,7.5262,15.9694,SAFE
1243.9,1245.8,targeted_247,targeted_248,targeted,targeted,1245.9,,,1.0,,7.6359,14.8879,1245.9,,,1.0,,7.5262,14.9271,SAFE
1244.1,1246.0,targeted_247,targeted_248,targeted,targeted,1246.1,,,1.0,,7.6359,11.8706,1246.1,,,1.0,,7.5262,14.0489,SAFE
1245.1,1247.0,targeted_247,targeted_248,targeted,targeted,1247.1,,,1.0,,7.6359,10.5521,1247.1,,,1.0,,6.1663,12.3504,SAFE
1245.3,1247.2,targeted_247,targeted_248,targeted,targeted,1247.3,,,1.0,,7.6359,11.2627,1247.3,,,1.0,,5.584,12.3504,SAFE
1245.5,1247.4,targeted_247,targeted_248,targeted,targeted,1247.5,,,1.0,,7.6359,11.4174,1247.5,,,1.0,,4.91,12.3504,SAFE
1245.7,1247.6,targeted_247,targeted_248,targeted,targeted,1247.7,,,1.0,,7.6359,11.3074,1247.7,,,1.0,,4.2617,12.3504,SAFE
1245.9,1247.8,targeted_247,targeted_248,targeted,targeted,1247.9,,,1.0,,7.6359,11.0354,1247.9,,,1.0,,3.7797,12.3504,SAFE
1246.1,1248.0,targeted_247,targeted_248,targeted,targeted,1248.1,,,1.0,,7.6359,10.8171,1248.1,,,1.0,,3.7797,12.3504,SAFE
1246.3,1248.2,targeted_247,targeted_248,targeted,targeted,1248.3,,,1.0,,7.6359,10.654,1248.3,,,1.0,,3.7797,12.3504,SAFE
1246.5,1248.4,targeted_247,targeted_248,targeted,targeted,1248.5,,,1.0,,7.6359,10.7542,1248.5,,,1.0,,3.7797,12.3504,SAFE
1246.7,1248.6,targeted_247,targeted_248,targeted,targeted,1248.7,,,1.0,,7.6359,10.8893,1248.7,,,1.0,,3.7797,12.3504,SAFE
1246.9,1248.8,targeted_247,targeted_248,targeted,targeted,1248.9,,,1.0,,7.6359,11.2114,1248.9,,,1.0,,3.7797,12.3504,SAFE
1247.1,1249.0,targeted_247,targeted_248,targeted,targeted,1249.1,,,1.0,,7.6359,11.6454,1249.1,,,1.0,,3.7797,12.3504,SAFE
1247.3,1249.2,targeted_247,targeted_248,targeted,targeted,1249.3,,,1.0,,5.5588,12.1009,1249.3,,,1.0,,3.7797,12.3504,SAFE
1247.5,1249.4,targeted_247,targeted_248,targeted,targeted,1249.5,,,1.0,,3.8605,12.4934,1249.5,,,1.0,,3.7797,12.3504,SAFE
1247.7,1249.6,targeted_247,targeted_248,targeted,targeted,1249.7,,,1.0,,2.336,12.9308,1249.7,,,1.0,,3.7797,12.3504,SAFE
1247.9,1249.8,targeted_247,targeted_248,targeted,targeted,1249.9,,,1.0,,1.354,13.3479,1249.9,,,1.0,,3.7797,12.3504,SAFE
1248.1,1250.0,targeted_247,targeted_248,targeted,targeted,1250.1,,,1.0,,2.1589,13.4527,1250.1,,,1.0,,3.7797,12.3504,SAFE
1248.3,1250.2,targeted_247,targeted_248,targeted,targeted,1250.3,,,1.0,,3.5683,12.1899,1250.3,,,1.0,,3.7797,12.3504,SAFE
1248.5,1250.4,targeted_247,targeted_248,targeted,targeted,1250.5,,,1.0,,3.3204,11.6002,1250.5,,,1.0,,3.7797,12.3504,SAFE
1248.7,1250.6,targeted_247,targeted_248,targeted,targeted,1250.7,,,1.0,,3.1157,11.8902,1250.7,,,1.0,,3.7797,12.3504,SAFE
1248.9,1250.8,targeted_247,targeted_248,targeted,targeted,1250.9,,,1.0,,3.6045,11.9884,1250.9,,,1.0,,3.9418,12.3504,SAFE
1249.1,1251.0,targeted_247,targeted_248,targeted,targeted,1251.1,,,1.0,,5.4669,11.931,1251.1,,,1.0,,4.4577,12.3504,SAFE
1249.3,1251.2,targeted_247,targeted_248,targeted,targeted,1251.3,,,1.0,,6.2112,11.8303,1251.3,,,1.0,,5.2853,12.3504,SAFE
1249.5,1251.4,targeted_247,targeted_248,targeted,targeted,1251.5,,,1.0,,6.5374,11.7374,1251.5,,,1.0,,6.1369,12.3504,SAFE
1249.7,1251.6,targeted_247,targeted_248,targeted,targeted,1251.7,,,1.0,,6.4308,11.6868,1251.7,,,1.0,,6.973,12.3504,SAFE
1249.9,1251.8,targeted_247,targeted_248,targeted,targeted,1251.9,,,1.0,,6.8434,11.6728,1251.9,,,1.0,,7.834,12.3504,SAFE
1250.1,1252.0,targeted_247,targeted_248,targeted,targeted,1252.1,,,1.0,,8.0306,11.6711,1252.1,,,1.0,,8.8052,12.3504,SAFE
1250.3,1252.2,targeted_247,targeted_248,targeted,targeted,1252.3,,,1.0,,9.41,11.671,1252.3,,,1.0,,9.8693,12.3504,SAFE
1250.5,1252.4,targeted_247,targeted_248,targeted,targeted,,,,,,10.5517,11.671,,,,,,11.0017,12.3504,SAFE
1250.7,1252.6,targeted_247,targeted_248,targeted,targeted,,,,,,12.0066,11.671,,,,,,12.2175,12.3504,SAFE
1250.9,1252.8,targeted_247,targeted_248,targeted,targeted,,,,,,13.7855,11.671,,,,,,13.5262,12.3504,SAFE
1251.1,1253.0,targeted_247,targeted_248,targeted,targeted,,,,,,15.0895,11.671,,,,,,14.9286,12.3504,SAFE
1251.3,1253.2,targeted_247,targeted_248,targeted,targeted,,,,,,16.4512,11.671,,,,,,16.4042,12.3504,SAFE
1251.5,1253.4,targeted_247,targeted_248,targeted,targeted,,,,,,18.2262,11.671,,,,,,17.9524,12.3504,SAFE
1251.7,1253.6,targeted_247,targeted_248,targeted,targeted,,,,,,19.9739,11.671,,,,,,19.5919,12.3504,SAFE
2130.9,2132.8,targeted_421,targeted_426,targeted,targeted,,,,,,71.3073,45.3396,,,,,,71.8931,47.1799,SAFE
2131.1,2133.0,targeted_421,targeted_426,targeted,targeted,,,,,,72.2624,43.7211,,,,,,72.8528,45.835,SAFE
2131.3,2133.2,targeted_421,targeted_426,targeted,targeted,,,,,,72.3392,41.0326,,,,,,73.5198,44.6018,SAFE
2131.5,2133.4,targeted_421,targeted_426,targeted,targeted,,,,,,73.0912,39.9099,,,,,,73.7899,43.4803,SAFE
2131.7,2133.6,targeted_421,targeted_426,targeted,targeted,,,,,,73.7958,37.7919,,,,,,73.9994,42.4394,SAFE
2131.9,2133.8,targeted_421,targeted_426,targeted,targeted,,,,,,75.0531,35.5549,,,,,,74.05,41.4891,SAFE
2132.1,2134.0,targeted_421,targeted_426,targeted,targeted,,,,,,75.0951,33.7737,,,,,,74.1228,40.6405,SAFE
